room,hall,bathroom,size,floor,subway_distance,attention,visit,unit_price,price
3,2,1,109.06,7,471,13,0,83440,910
2,1,1,101.75,6,986,3,0,40786,415
3,1,1,73.81,6,1073,10,0,75870,560
3,1,1,164.76,32,172,1,0,77689,1280
2,1,1,57.8,6,1026,29,0,112457,650
1,1,1,54.28,22,655,4,0,75534,410
2,1,1,64.91,6,676,4,0,65783,427
4,2,3,158.18,4,1247,5,0,47667,754
3,2,2,112.68,6,456,1,0,35942,405
3,1,1,71.82,12,626,1,0,89947,646
3,2,2,111.25,6,271,5,0,43596,485
2,1,2,86.7,29,291,4,0,74971,650
3,2,2,130.75,6,1077,8,0,32122,420
1,1,1,60.31,24,417,4,0,63837,385
2,1,1,49.75,6,404,11,0,81407,405
2,1,1,56.66,6,1030,9,0,56477,320
2,1,1,81.72,6,1227,3,0,46378,379
2,1,1,58.1,6,549,6,0,75731,440
3,1,1,75.5,21,844,5,0,83841,633
1,1,1,55.1,16,839,2,0,112523,620
3,1,1,68.7,5,319,33,0,53857,370
3,1,1,153.9,20,785,0,0,46784,720
2,2,1,86.71,6,212,13,0,46015,399
2,1,1,68.22,6,267,8,0,68895,470
2,1,1,62.86,6,604,10,0,58384,367
3,2,2,140.35,15,,1,0,49875,700
3,1,1,82,5,654,10,0,112195,920
1,1,1,60.03,8,684,26,0,83292,500
2,1,1,104.14,22,469,5,0,77588,808
2,1,1,49.47,6,450,9,0,84900,420
2,2,1,100.97,24,938,3,0,84183,850
1,1,1,45.78,6,334,2,0,60288,276
3,1,1,82.9,6,306,10,0,59710,495
3,2,2,129.15,20,555,1,0,60395,780
5,2,4,277.08,26,419,1,0,46918,1300
1,1,1,47.32,14,510,30,0,77134,365
3,1,1,92.78,6,456,3,0,37508,348
2,1,1,87.4,9,834,11,0,49199,430
1,1,1,50.83,7,129,2,0,67873,345
3,2,2,133.09,22,765,12,0,67623,900
1,1,1,67.42,30,,20,0,43014,290
4,2,3,184.08,3,,2,0,54270,999
2,1,1,62.55,16,451,3,3,63949,400
1,1,1,41.5,16,419,14,4,83133,345
2,2,1,92.47,30,476,1,1,104899,970
2,1,1,56.4,6,485,4,4,120567,680
1,1,1,40.02,28,1196,6,1,79960,320
2,1,1,66.4,6,,0,3,69277,460
2,1,1,63.09,16,676,1,1,68157,430
2,1,1,70.08,14,625,0,1,53510,375
2,1,1,49.54,6,957,2,1,72669,360
3,2,2,139.1,10,277,1,1,109849,1528
3,2,2,123.05,22,,5,4,71516,880
3,2,2,136.38,18,659,2,3,82857,1130
3,1,1,69.64,6,433,3,3,109133,760
1,1,1,38.43,6,551,10,1,77544,298
3,2,2,272.94,28,833,2,1,80604,2200
3,2,2,119.87,6,520,1,1,38375,460
2,1,1,55.8,6,380,10,1,100000,558
2,1,1,53.62,6,1013,6,6,62477,335
3,1,1,94.6,4,752,11,7,110994,1050
2,1,1,81.72,6,304,4,1,51395,420
2,1,1,50.6,5,1003,4,6,90909,460
1,1,1,51.83,6,462,9,7,105151,545
2,1,1,42.42,5,873,19,6,66007,280
4,3,3,291.06,4,1338,7,1,71463,2080
2,2,1,90.15,6,,10,4,47698,430
2,1,1,54.5,6,467,15,5,85321,465
3,2,2,132.98,9,,6,0,60911,810
3,1,2,135.7,19,1091,7,3,99484,1350
2,1,1,57.12,6,754,24,1,63025,360
1,1,1,50.72,18,693,17,3,62697,318
4,2,1,95.91,32,298,13,2,47962,460
2,1,1,62.09,12,1016,16,1,62812,390
3,1,1,63.09,7,517,3,1,125218,790
4,2,2,147.57,22,521,6,2,60988,900
3,2,2,144.44,11,1000,1,0,48325,698
2,1,1,55.29,5,1211,2,0,49014,271
4,1,2,134.38,18,730,0,0,56482,759
2,1,1,72.82,22,694,1,0,67976,495
2,1,1,54.69,6,425,49,0,60889,333
2,1,1,80.34,10,632,1,0,112024,900
2,1,1,75.02,6,,1,1,40256,302
3,1,1,99.74,6,,2,1,45117,450
2,1,1,64.1,6,947,1,4,130265,835
3,1,1,123,26,760,1,5,78049,960
2,1,1,68.8,22,719,5,2,110465,760
3,2,2,124.26,6,521,0,3,46998,584
2,1,1,96.41,26,1097,2,1,51654,498
3,2,2,116.94,10,1399,0,1,64991,760
1,1,1,56.05,24,524,15,6,50847,285
3,1,1,77.3,6,900,3,1,69211,535
2,2,2,126.01,16,904,1,1,85707,1080
2,1,1,58.7,6,1093,0,2,84838,498
3,1,1,73,6,914,4,9,139726,1020
3,2,1,140.34,28,571,1,1,49808,699
2,1,1,82.66,24,225,3,1,45367,375
2,1,1,90.25,15,,1,2,29917,270
3,2,2,110.75,6,,1,2,42438,470
1,1,1,48.36,21,,1,2,63689,308
2,1,1,67.75,6,802,1,8,89299,605
2,1,1,98.43,26,1010,2,1,64513,635
3,2,2,151.54,6,399,0,1,52725,799
1,1,1,45.91,25,284,0,1,100196,460
3,1,1,88.58,15,1278,1,2,53285,472
3,2,2,135.08,20,760,19,2,77732,1050
2,1,1,63.93,18,616,7,5,75864,485
3,1,1,99.45,15,,3,1,29663,295
2,1,1,48.09,4,479,3,1,124766,600
2,2,2,129.94,16,1272,1,1,37710,490
4,2,2,179.25,9,,2,1,50209,900
2,1,1,105.55,30,1335,7,2,74846,790
1,1,1,62,12,679,5,1,46452,288
3,1,1,48.33,7,597,5,1,74488,360
3,2,2,112.3,6,659,16,1,147818,1660
3,2,3,164.49,6,1394,0,1,82072,1350
2,1,1,63.84,17,344,12,1,70489,450
2,1,1,98.19,9,417,1,0,71189,699
2,1,1,112.57,30,593,6,0,67514,760
2,2,1,89.93,35,198,1,0,58935,530
1,1,1,40.39,18,420,0,0,86408,349
1,1,1,54.83,22,655,0,0,72953,400
2,1,1,64.35,6,1446,5,0,65268,420
3,2,2,135.17,24,490,0,0,81379,1100
1,1,1,45.8,9,595,7,0,76638,351
2,1,1,87.05,11,804,0,0,59736,520
1,1,1,65.91,18,,0,0,52344,345
4,2,2,91.54,18,1367,0,0,57898,530
2,2,2,130.13,4,,0,0,53639,698
2,1,1,59.1,6,1183,0,0,91371,540
1,1,1,69.53,18,1094,0,0,69898,486
3,2,2,128.68,20,555,4,0,59061,760
2,2,1,102.1,15,611,1,0,115573,1180
3,2,2,128.56,10,223,0,0,71562,920
2,1,1,96.88,18,655,0,0,67093,650
2,2,2,116.94,11,534,0,0,51308,600
2,1,1,91.71,27,555,1,0,58336,535
3,1,1,104.4,7,758,1,0,100575,1050
1,1,1,61.11,22,208,1,0,62183,380
3,2,2,152.35,10,227,0,0,50870,775
3,1,2,177.19,16,398,0,0,95942,1700
3,1,1,114.81,7,828,1,0,46163,530
1,1,1,43.09,9,1399,0,0,64980,280
2,2,1,89.18,34,198,0,0,57188,510
3,2,2,108.19,10,,2,0,51576,558
1,0,1,35.42,22,847,4,0,71993,255
3,2,2,126.43,18,,5,0,56949,720
2,1,1,52.9,6,614,1,0,79395,420
1,1,1,45.4,6,552,3,0,85903,390
3,2,2,140.75,24,938,1,0,60391,850
2,1,1,86.78,35,460,0,0,58769,510
2,1,2,118.97,27,950,2,0,67244,800
2,1,1,96.74,20,306,4,0,79388,768
2,1,1,77.64,19,804,2,0,66332,515
2,1,1,58.03,6,700,4,0,59452,345
1,1,1,107.02,24,1210,3,0,73818,790
2,1,1,63.86,6,477,3,0,82994,530
3,2,2,143.6,6,528,0,0,146240,2100
3,2,2,148.3,12,868,0,0,65745,975
2,1,1,87.57,9,485,0,0,134749,1180
2,1,1,88.78,19,896,10,0,59698,530
2,1,1,99.39,15,275,2,0,48295,480
3,2,2,152.34,4,,1,0,39386,600
2,1,1,91.48,21,431,2,0,94010,860
2,1,1,73.1,6,444,7,0,38988,285
4,2,2,172.6,4,1247,3,0,42294,730
4,2,2,232.7,30,372,1,0,51569,1200
2,1,1,96.47,20,718,3,0,44055,425
2,2,1,91.09,15,1079,7,0,60270,549
1,1,1,65,12,392,6,0,96923,630
1,2,1,66.27,14,611,3,0,69413,460
3,2,2,191.08,34,816,0,0,54951,1050
2,1,1,76.2,11,947,8,0,118110,900
2,1,1,58.29,6,699,18,0,63476,370
2,1,1,78.6,6,1227,9,0,50891,400
1,1,1,25.3,26,530,21,0,123320,312
1,1,1,70.17,21,1335,5,0,58287,409
1,1,1,60.77,19,1091,3,0,101695,618
3,1,1,97.86,6,832,7,0,80625,789
2,1,1,69.11,6,644,1,0,57155,395
2,1,1,81.34,15,834,9,0,50406,410
1,1,1,62.17,19,291,0,0,82033,510
3,2,2,144.44,26,765,0,0,75325,1088
4,2,3,222.55,9,1045,1,0,91215,2030
2,1,1,94.42,6,865,44,0,42364,400
2,1,1,91.1,20,419,4,0,142700,1300
3,2,2,119.03,13,304,6,0,61329,730
3,2,2,159.7,13,514,3,0,65748,1050
2,2,1,92.53,12,,2,0,69707,645
6,2,2,440.69,24,796,1,0,55595,2450
1,1,1,50.69,12,,4,0,54251,275
3,2,2,174.52,8,,7,0,44981,785
1,1,1,41.03,6,1138,4,0,90178,370
3,2,2,121.5,13,,0,0,69959,850
1,1,1,73.32,25,879,1,0,64103,470
2,1,1,59.52,16,563,2,1,100806,600
1,1,1,43.3,16,1027,0,2,97460,422
2,1,1,97.31,8,751,0,0,49327,480
2,1,1,53.23,7,409,9,0,46027,245
3,2,2,142,26,476,0,0,109155,1550
1,1,1,38.68,12,1064,4,0,54292,210
1,1,1,38.99,17,249,6,0,102590,400
3,1,1,94.02,17,,2,0,51585,485
2,1,1,66.58,6,763,2,0,59327,395
2,1,1,66.58,6,763,1,0,60078,400
1,2,1,98.4,17,393,0,0,69106,680
1,1,1,45.14,6,509,3,0,71998,325
2,2,2,131.87,11,687,0,0,75756,999
3,1,1,69.7,6,1026,1,0,129125,900
2,1,1,86.01,7,813,1,0,49994,430
2,2,1,89.96,7,1367,1,0,42797,385
2,1,2,107.32,32,745,0,0,72680,780
2,2,1,80.39,6,,2,1,69536,559
2,2,2,108.65,14,630,0,1,66268,720
3,2,2,144,24,291,0,0,83333,1200
2,1,1,56.7,6,,0,0,69665,395
2,1,1,89.02,21,448,3,0,44372,395
3,2,2,120.8,7,480,0,0,72848,880
1,1,1,36.96,21,327,0,0,81439,301
2,1,2,149.27,18,731,1,0,86086,1285
3,2,2,131.76,11,660,2,0,105495,1390
1,1,1,38.74,15,823,12,0,56789,220
2,1,1,94.49,26,288,1,0,121706,1150
3,2,1,101.22,6,642,1,0,97807,990
2,2,2,124.87,9,602,0,0,71274,890
6,4,4,431.76,2,918,0,0,134334,5800
2,1,2,93.87,22,161,0,0,55928,525
2,1,1,87.84,20,576,2,0,47587,418
2,1,1,94.25,29,291,0,0,78302,738
3,2,2,133.82,19,1119,1,0,57914,775
3,1,1,114.83,4,,1,0,38318,440
2,1,1,71.59,12,,2,0,47493,340
2,2,1,111,9,720,3,0,47387,526
2,1,1,100.29,24,278,8,0,44870,450
1,1,1,45.27,4,860,4,0,90126,408
2,1,1,61.12,3,515,1,0,75098,459
1,0,1,40.23,10,1445,6,0,66617,268
1,1,1,39.62,18,306,5,0,72691,288
3,1,1,88.93,21,,4,0,38457,342
1,1,1,58.46,12,415,3,0,88950,520
2,1,1,98.7,30,1141,1,0,68896,680
2,1,1,69.33,6,260,0,0,79331,550
2,1,2,95.39,18,589,1,0,144669,1380
2,1,1,95.42,11,,0,0,46950,448
3,2,1,125.63,28,421,0,0,60495,760
1,1,1,59.84,14,,1,0,66009,395
3,1,1,113.85,25,819,5,0,45498,518
2,1,1,63.86,6,477,0,0,86126,550
2,1,1,68.91,6,1232,0,0,42084,290
3,1,2,133.19,27,630,0,0,61566,820
3,2,2,176.39,18,263,1,0,93996,1658
1,1,1,27.84,14,607,5,0,63937,178
3,1,1,85.05,18,387,3,0,58789,500
2,1,1,68.35,30,420,5,0,53402,365
2,1,1,84,6,262,2,0,55952,470
3,1,1,111.65,6,396,3,0,110166,1230
2,1,1,88.91,6,1465,3,0,78731,700
2,1,1,58.2,6,784,1,0,63574,370
5,2,3,252.55,6,666,2,0,26925,680
3,2,2,152.16,4,,1,0,47319,720
2,1,1,81.25,6,1227,4,0,49231,400
2,1,1,77.05,7,827,1,0,54250,418
4,2,3,219.79,10,,0,0,60057,1320
1,1,1,45.34,6,579,5,0,65946,299
2,1,1,53.2,5,361,3,0,88346,470
3,1,2,117.8,18,1311,1,0,42869,505
1,2,1,84.32,9,1074,0,0,71157,600
1,1,1,70.39,24,1062,0,0,73874,520
1,1,1,46.54,7,1027,2,0,102063,475
3,2,2,162.88,14,765,0,0,92092,1500
2,1,1,74.37,18,627,2,0,58088,432
1,1,1,50.25,21,524,39,0,47761,240
2,1,1,98.96,35,1196,0,0,82761,819
2,2,1,89.47,18,752,0,0,96122,860
2,1,1,61.33,6,1016,3,0,75004,460
2,1,1,92.59,14,1353,8,0,61508,569
3,2,1,97.37,23,721,1,0,50837,495
2,2,2,95.66,6,933,0,0,45474,435
3,2,2,141.4,6,1328,4,0,38897,550
2,1,2,111.78,28,521,2,0,65754,735
2,1,1,89.93,22,696,0,0,74058,666
2,1,2,117.54,17,441,1,0,80824,950
5,3,3,504.12,3,1468,2,0,39673,2000
2,2,1,96.98,18,,1,0,86616,840
3,2,2,146.9,5,1388,1,0,44929,660
2,1,1,54.95,6,1378,8,0,69154,380
2,1,1,58.4,6,579,4,0,68493,400
2,2,1,99.03,6,566,2,0,47965,475
1,1,1,62.46,20,1119,3,0,52033,325
2,1,2,110.04,35,1196,1,0,84969,935
2,1,1,50.42,6,1178,8,0,52559,265
3,1,2,128.99,6,1024,1,0,40313,520
2,2,2,124.19,24,1243,0,0,40261,500
2,2,2,119.89,7,543,1,0,116607,1398
2,1,1,87.27,22,,0,0,40105,350
3,1,1,68.48,5,439,0,0,105140,720
2,2,1,103.45,25,482,1,0,62832,650
2,2,1,65.1,5,479,5,0,119816,780
3,1,1,88.72,19,376,1,0,123986,1100
1,1,1,44.93,6,612,1,0,124638,560
3,2,2,152.62,24,521,0,0,62246,950
3,2,2,128.53,30,482,2,0,68077,875
1,1,1,63.16,20,865,0,0,79006,499
2,1,1,63.7,6,516,4,0,133438,850
3,1,1,103.8,18,1498,4,0,57803,600
2,1,1,82.43,9,979,5,0,49133,405
1,1,1,58.42,22,308,0,0,78398,458
2,1,1,88.43,28,674,3,0,48626,430
2,1,2,118.73,18,655,1,0,58789,698
1,1,1,66.05,22,308,0,0,83270,550
2,1,1,114.06,24,665,3,0,61371,700
2,1,1,84.18,6,614,3,0,47280,398
2,1,1,91.42,6,349,6,0,40363,369
1,1,1,66.11,24,402,1,0,87430,578
1,1,1,57,6,1027,1,0,103509,590
3,2,2,166.42,20,905,1,0,41461,690
2,1,1,81.36,7,480,2,0,64528,525
2,1,1,63.8,4,479,5,0,125392,800
3,2,2,129.98,6,,0,0,37698,490
4,1,2,249.63,18,566,0,0,56083,1400
2,1,1,57.14,6,370,16,0,64753,370
2,2,2,110.04,6,1387,4,0,60887,670
2,2,1,94.59,21,589,2,0,136907,1295
2,1,1,56.1,5,558,5,0,74510,418
3,1,1,91,6,441,0,0,120330,1095
2,2,1,80.92,11,979,10,0,46960,380
2,2,1,89.37,11,,4,0,49905,446
2,2,2,113.98,6,521,1,0,46499,530
4,2,3,271.86,5,,8,0,25381,690
1,1,1,56.9,6,914,6,0,131810,750
2,1,1,94.55,24,288,2,0,114225,1080
3,2,2,97.7,6,1201,1,0,78813,770
2,1,1,81.72,6,1426,3,0,39158,320
2,1,1,68.91,26,524,24,0,43245,298
3,2,2,134.04,18,835,0,0,52223,700
2,2,1,96.59,18,589,1,0,144943,1400
1,1,1,48.7,7,418,1,0,84189,410
1,1,1,60.51,24,482,0,0,74368,450
2,1,1,60.3,5,703,2,0,104312,629
1,0,1,38.09,16,889,12,0,61171,233
1,1,1,79.64,26,564,1,0,66549,530
3,1,1,103.74,15,1207,0,0,120494,1250
2,2,1,97.95,25,705,0,0,54109,530
2,1,1,84.57,6,1353,4,0,61488,520
2,1,1,53,5,360,4,0,83962,445
2,1,1,95.72,6,477,0,0,94547,905
1,1,1,34.61,18,692,1,0,83791,290
2,1,1,64.98,12,416,4,0,107725,700
1,1,1,61.89,28,825,16,0,52028,322
3,2,2,172.51,4,225,4,0,26085,450
3,1,1,140.48,27,172,0,0,83286,1170
2,2,2,110.21,9,521,3,0,48544,535
2,1,1,57.4,6,146,116,0,87108,500
2,1,1,52,5,1317,2,0,121154,630
2,2,2,132.26,25,431,3,0,49146,650
2,2,1,94.24,9,,4,0,61545,580
2,2,1,98.13,10,990,2,0,54010,530
2,1,1,81.61,17,1255,13,0,45950,375
2,1,1,61.9,18,481,12,0,113086,700
2,1,1,93.48,6,493,4,0,45999,430
3,1,1,104.03,6,1374,11,0,66615,693
3,2,2,131.27,6,1445,12,0,58658,770
2,1,1,69.74,19,797,0,0,68540,478
4,2,4,231.41,22,308,1,0,103712,2400
2,1,1,98.96,38,1196,0,0,85893,850
2,2,2,127.23,22,583,6,0,57298,729
4,2,2,200.23,12,216,0,0,49943,1000
2,1,1,76.64,6,349,9,0,44363,340
3,1,1,75.58,5,169,0,0,109817,830
1,1,1,48.39,18,440,13,0,99194,480
3,1,1,87.27,6,586,0,0,106566,930
3,2,2,117.39,28,577,2,1,78371,920
2,1,1,80.34,10,632,0,0,105800,850
2,2,2,113.78,6,1377,3,0,45702,520
4,2,3,180.79,7,632,1,0,75225,1360
3,2,2,145.71,6,688,2,0,79610,1160
3,1,1,83.92,24,306,1,0,69113,580
1,1,1,57.5,29,632,1,0,81739,470
,2,2,364.38,28,526,2,0,65865,2400
3,2,2,142.2,28,933,1,0,80872,1150
1,1,1,52.98,24,583,8,0,58513,310
3,2,2,135.2,6,1303,1,0,34393,465
2,2,2,129.95,29,1196,5,0,61562,800
2,1,1,89.21,25,386,24,0,60531,540
4,2,2,159.8,6,1201,1,0,75094,1200
2,1,2,110.04,35,1196,2,0,84969,935
2,1,1,77.34,14,983,0,0,49780,385
2,1,1,82.8,25,966,1,0,68841,570
4,1,2,169.62,7,878,6,0,34784,590
3,2,2,117.94,6,730,58,0,76310,900
2,1,1,106.52,26,297,1,0,74164,790
2,1,1,93.55,12,,0,0,43827,410
2,2,2,126.25,27,675,0,0,44752,565
2,1,1,95.92,6,1454,2,0,72769,698
1,1,1,65.57,6,754,11,0,40415,265
3,2,2,121.05,16,,2,0,42957,520
3,2,2,142.06,28,547,2,0,77432,1100
2,1,1,57.79,6,585,3,0,44644,258
2,1,1,63.32,7,723,2,0,49747,315
2,1,1,76.42,16,490,8,0,88982,680
3,2,2,154.72,6,,0,0,40072,620
3,2,2,114.91,18,746,0,0,60482,695
2,1,1,97.79,30,429,0,0,79763,780
3,2,4,253.05,25,526,0,0,62438,1580
2,1,1,56.76,6,457,4,0,88090,500
2,1,1,56.5,22,343,36,0,57522,325
1,1,1,58.7,7,986,0,0,55366,325
3,1,2,108.97,6,1328,0,0,41296,450
3,2,2,137.76,25,819,0,0,45732,630
2,1,1,64.59,15,1000,0,0,52640,340
1,1,1,67.3,26,1079,0,0,60921,410
3,2,3,158.7,11,223,0,0,68053,1080
2,1,1,66.86,28,524,22,0,41879,280
3,2,2,152.41,22,776,2,0,55771,850
3,1,2,100.47,7,666,17,0,56733,570
3,2,2,155.99,20,582,0,0,80133,1250
2,1,1,50.57,6,1225,26,0,92940,470
3,1,1,95.85,14,857,3,0,102243,980
3,2,2,113.69,12,220,10,0,69751,793
2,1,1,72.68,14,461,13,0,61915,450
1,1,1,29.35,6,914,46,0,78365,230
2,1,1,84.04,18,943,1,0,71395,600
1,1,1,52.18,6,741,25,0,111154,580
2,2,2,130.26,7,,17,0,24566,320
2,2,1,116.61,11,564,2,0,82326,960
2,1,1,58.2,6,1390,8,12,143471,835
2,1,1,57.74,6,479,13,25,112574,650
2,1,1,88.02,21,830,6,36,47262,416
3,2,2,127.68,22,348,0,22,61090,780
3,2,2,141.56,29,236,9,22,55807,790
2,1,1,59.3,17,775,18,26,57673,342
2,1,1,41.25,6,1194,69,31,50667,209
2,1,1,53.4,5,993,7,48,149813,800
2,1,1,88.67,20,992,17,35,60900,540
2,1,1,85.7,13,759,41,18,53676,460
3,1,1,101.81,12,389,22,23,52549,535
2,1,1,61.3,5,198,3,14,131811,808
1,1,1,95.82,42,236,8,18,50094,480
4,2,2,217.6,19,888,3,18,37684,820
3,1,2,182.82,14,203,22,22,66185,1210
3,1,1,82.75,4,687,3,11,87009,720
3,1,1,90.6,6,274,4,15,135762,1230
3,1,1,72.3,20,373,57,30,113416,820
2,1,1,88.7,12,290,0,10,122886,1090
2,1,1,61.1,16,829,0,14,86743,530
2,2,1,80.59,16,416,2,6,99020,798
1,2,1,65.91,18,587,2,4,50979,336
3,1,2,144.5,17,357,1,2,56747,820
1,1,1,60.52,6,459,2,3,44283,268
2,1,1,70.58,6,,0,1,37546,265
1,1,1,43.19,6,516,27,15,60662,262
1,1,1,46.19,16,633,28,19,70362,325
2,1,1,75,6,,0,1,45200,339
1,1,1,38.6,18,610,5,17,129534,500
3,1,1,76.62,14,401,8,23,56774,435
1,1,1,58.97,16,517,1,2,96998,572
3,1,1,115.8,4,748,7,24,107945,1250
1,1,1,44.7,18,329,4,2,80537,360
3,1,2,148.55,5,485,2,5,141367,2100
3,2,2,155.84,15,,0,1,35934,560
2,2,2,127.06,22,446,0,1,68157,866
2,1,1,58.92,7,409,1,1,66191,390
3,1,1,115.03,19,919,4,11,66939,770
2,1,1,69.78,14,1122,8,9,73087,510
3,1,1,68.9,6,1320,1,11,119739,825
3,1,1,79.36,16,732,5,9,98286,780
3,2,2,106.52,6,1236,6,13,40180,428
3,1,1,56.6,6,516,48,12,55654,315
2,1,1,82.12,28,855,23,13,46030,378
2,1,1,80.13,6,,3,11,39311,315
2,1,1,67.6,6,719,9,12,124260,840
1,1,1,58.95,7,521,0,9,65988,389
1,1,1,70.76,29,229,20,12,50876,360
1,1,1,62.44,6,,9,12,43242,270
2,1,1,86.46,27,893,5,12,47421,410
2,1,1,105.17,28,340,2,7,50870,535
2,1,1,83.72,12,522,8,10,54348,455
2,1,1,89.9,20,733,4,7,65406,588
2,1,1,79.93,12,1016,29,16,60303,482
3,1,1,89.3,20,335,6,8,117581,1050
1,1,1,39.6,6,770,11,13,65657,260
3,1,1,77.4,6,676,6,9,108527,840
2,1,1,63,6,335,10,12,108730,685
2,1,1,72.52,18,1084,2,10,116933,848
2,1,1,104.1,25,230,14,10,73967,770
2,2,1,94.74,24,595,11,9,54887,520
2,1,1,58.37,6,404,27,14,55679,325
3,2,2,185.6,18,440,7,1,83513,1550
2,1,1,75.13,6,,0,0,36603,275
2,1,2,109.43,27,655,7,1,74934,820
3,1,1,96.47,27,555,3,14,72043,695
3,1,1,56.89,5,811,1,10,100193,570
3,0,1,92.9,4,1152,1,10,100108,930
2,1,1,90.13,24,181,3,9,53811,485
2,1,1,57.86,18,473,2,12,78120,452
1,2,1,49.21,25,903,2,9,80878,398
1,1,1,57.31,20,352,15,11,53219,305
2,1,1,75.3,12,590,3,15,105976,798
1,1,1,46.62,6,888,18,8,66066,308
2,1,1,62.49,14,473,13,7,64010,400
3,1,1,77,6,959,2,14,129610,998
2,1,1,64.6,14,516,34,8,57585,372
3,2,2,217.61,26,274,9,16,57442,1250
2,1,1,51.54,6,684,54,0,91191,470
1,1,1,55.24,22,774,0,0,91600,506
2,1,1,68.62,18,144,1,0,88895,610
2,1,1,54,6,409,4,2,92222,498
3,1,2,128.53,7,,0,4,36490,469
3,2,2,149.09,25,426,0,1,73110,1090
2,1,1,53.99,6,587,3,6,59826,323
3,2,2,129.14,27,774,0,6,82856,1070
3,1,1,68.18,6,666,8,9,60135,410
2,1,1,54.59,6,409,4,1,82433,450
3,1,1,126.11,31,555,0,7,57886,730
2,1,1,60.56,14,697,56,13,80581,488
1,1,1,51.47,24,335,23,15,61784,318
2,1,1,51.88,6,1108,19,8,64572,335
2,1,1,49.32,6,322,8,13,67924,335
1,1,1,48.42,21,940,13,10,58860,285
2,1,1,50.7,6,1371,3,11,143984,730
2,1,1,66.44,16,970,5,10,79771,530
2,1,1,105.38,25,230,6,15,80660,850
3,1,1,59.91,5,832,44,11,66433,398
2,2,1,90.39,28,1205,13,15,92931,840
2,1,1,61.8,16,245,15,14,100000,618
3,1,1,78.04,5,481,1,8,57022,445
4,2,2,148.07,6,1291,20,10,123590,1830
2,1,1,58.3,6,198,1,0,140652,820
2,1,1,53.1,6,481,0,6,62147,330
1,1,1,48.3,6,,0,1,53830,260
2,1,1,107.15,20,426,28,12,66729,715
2,1,1,62.65,19,426,11,13,60974,382
2,1,1,47.88,6,763,19,12,95656,458
3,2,2,129.04,19,458,6,13,92064,1188
2,1,1,58,6,1097,3,11,134483,780
2,1,1,49.27,18,944,24,10,56830,280
3,1,1,67.6,18,993,2,14,144675,978
2,1,1,52.6,6,492,10,10,117871,620
2,1,1,70.5,16,1035,9,12,117730,830
2,1,1,61.4,18,311,12,15,95277,585
1,1,1,52.25,7,462,36,13,103349,540
2,1,1,68.22,16,1140,13,11,52770,360
2,1,1,63.13,6,845,10,10,98210,620
3,1,2,132.62,24,835,14,13,79475,1054
3,1,1,80.01,16,519,6,6,76865,615
2,1,1,59.21,6,409,2,5,62996,373
1,1,1,40.4,6,1010,32,6,60644,245
2,1,1,101.38,6,340,0,0,60663,615
2,2,1,102.51,20,555,2,5,64384,660
2,1,1,62.82,12,168,5,3,79274,498
1,1,1,49.18,27,334,7,6,71167,350
2,1,1,64.37,6,716,1,5,59034,380
2,1,1,57.6,6,591,2,3,124306,716
1,1,1,73.68,9,694,7,1,60125,443
2,1,1,65.88,22,188,4,6,56922,375
2,1,1,92.06,18,728,7,2,57028,525
2,1,2,91.54,23,,1,4,52436,480
3,2,2,87.3,7,779,0,2,107675,940
1,1,1,46.49,6,675,6,3,93569,435
1,1,1,80.35,24,726,1,5,57250,460
2,1,1,103.4,24,726,0,2,58027,600
1,1,1,69.84,17,203,1,6,64433,450
2,1,1,58.29,6,829,5,2,66907,390
1,1,1,51.58,6,563,4,3,129895,670
1,1,1,61.62,13,576,4,5,47063,290
3,2,2,163.3,8,610,5,3,72750,1188
2,1,1,102.46,30,364,4,1,62463,640
2,1,2,109.14,16,862,0,3,54517,595
3,2,2,141.65,21,397,2,0,60007,850
1,1,1,55.87,6,834,5,3,55128,308
3,2,2,152.56,5,,1,3,40967,625
2,1,1,82.06,16,799,7,8,103583,850
1,1,1,63.08,6,,1,8,45656,288
2,1,1,83.9,8,538,3,3,146603,1230
1,1,1,55.72,18,490,1,5,72685,405
2,1,1,77.3,18,705,32,7,62096,480
2,1,1,79,8,538,4,3,144937,1145
2,1,1,55.32,12,410,5,2,92191,510
3,1,1,62.97,10,25,7,4,106400,670
3,1,1,80.4,17,849,8,3,90796,730
2,1,1,58.7,17,697,14,5,81431,478
3,2,2,125,11,,2,7,66880,836
2,2,2,118.72,14,705,2,7,54919,652
2,2,1,127.72,7,808,2,5,130755,1670
2,2,1,110.41,22,697,4,5,50267,555
2,1,1,93.3,11,501,6,5,86602,808
2,1,1,97.5,6,418,3,4,47692,465
3,1,2,124.82,9,617,3,6,60087,750
2,1,1,96.92,16,618,3,4,67066,650
3,1,1,67.92,7,697,10,2,79505,540
2,2,1,78.17,24,402,6,8,67801,530
2,1,1,52.4,6,445,1,6,99237,520
1,1,1,70.6,24,1217,1,3,58074,410
3,1,1,98.86,18,162,2,7,49059,485
3,1,1,80.96,13,1098,1,2,65464,530
2,1,1,57.3,7,563,16,5,54974,315
2,1,1,58.98,6,60,22,3,70363,415
2,1,1,61.6,16,571,5,4,75487,465
2,2,2,105.85,18,434,2,4,43930,465
3,1,1,88.09,20,690,10,1,93087,820
2,1,1,51.8,5,1054,7,10,92664,480
2,1,1,86.63,28,393,1,7,98118,850
3,1,1,77.83,6,1427,0,2,67455,525
