room,hall,bathroom,size,floor,subway_distance,attention,visit,unit_price,price
2,1,1,106.52,22,98,3,1,60083,640
2,1,1,73.63,6,582,3,1,43189,318
2,1,1,85.65,7,1053,0,1,43783,375
2,1,1,71.24,6,235,10,3,39585,282
1,1,1,49.66,25,351,3,4,69875,347
2,1,1,61.89,22,417,9,2,69478,430
2,1,1,63.41,6,248,4,3,72071,457
2,1,1,92.67,15,,0,2,31833,295
2,1,1,59.94,6,0,10,1,40874,245
5,2,2,131.03,8,390,4,5,48081,630
2,2,1,88.72,20,369,6,4,73264,650
2,1,1,56.13,7,,15,1,36522,205
3,2,2,152.54,7,645,0,1,53625,818
2,2,2,125.66,4,,3,1,27455,345
2,1,1,82.03,18,628,2,1,46203,379
2,1,1,60.2,6,516,3,7,54651,329
1,1,1,52.3,6,475,0,4,61185,320
3,1,1,72.58,6,697,0,2,59245,430
3,2,1,98.31,21,162,0,7,47605,468
2,1,1,98.62,14,1168,27,1,50193,495
2,2,1,94.97,10,,0,3,43698,415
3,2,1,116.93,21,464,1,2,77739,909
2,1,1,60.77,6,437,2,3,67468,410
3,1,1,93.48,9,586,1,4,53380,499
2,2,1,98.28,25,861,2,2,53419,525
2,1,1,60.5,6,408,4,1,71901,435
1,1,1,62.72,21,,0,1,54209,340
6,4,4,419.25,5,680,0,1,90638,3800
2,1,1,57.91,6,1006,3,4,51805,300
2,1,1,71.13,6,552,8,2,53423,380
2,1,1,47.8,5,433,4,1,115063,550
3,2,2,131.9,15,,2,6,31691,418
2,1,1,63.3,20,719,2,3,127962,810
3,2,2,150.24,24,279,1,1,71885,1080
4,2,2,97.71,9,390,4,2,55266,540
2,1,1,59.91,16,248,5,4,69771,418
2,1,1,95.09,17,,1,3,33127,315
3,1,1,80.09,6,838,10,1,49320,395
3,2,2,112.04,6,1103,3,4,30525,342
1,1,1,40.9,6,1270,11,1,95355,390
2,1,1,75.3,18,,4,5,54449,410
2,1,1,82.46,14,517,10,5,87315,720
3,2,2,197.89,15,527,4,2,61145,1210
2,1,1,57.7,5,554,5,1,123917,715
2,1,1,49.59,12,525,18,3,66142,328
2,1,2,86.25,7,,5,4,27594,238
2,1,1,72.7,20,373,43,2,97662,710
2,1,1,59.3,6,1178,7,1,80944,480
2,2,1,91.48,10,1278,2,1,54547,499
1,1,1,46.39,34,105,2,1,68980,320
2,1,1,88.04,31,451,10,4,56679,499
4,2,3,258.62,29,348,0,1,63800,1650
2,1,1,101.26,6,1409,11,8,43255,438
3,1,1,100.66,6,838,1,1,45698,460
2,1,1,53.64,6,,14,1,44556,239
3,1,1,80.09,6,601,1,6,49944,400
2,1,1,86.58,23,795,2,1,59945,519
3,1,1,101.76,18,736,5,1,50118,510
2,1,1,81.29,6,857,1,1,23988,195
3,2,2,123.51,6,392,6,1,34815,430
2,1,1,82.95,22,466,3,4,110307,915
3,2,2,139.07,10,,4,1,49471,688
3,1,1,76.6,14,387,4,6,77023,590
2,1,1,98.39,30,555,1,2,62506,615
2,1,1,67.93,6,,3,1,88326,600
4,2,3,171.81,3,,0,1,46563,800
2,1,1,100.51,6,144,12,6,45369,456
1,1,1,35.43,6,538,21,2,64634,229
3,1,1,81.4,6,444,2,2,41646,339
2,1,1,88.68,10,,3,4,48489,430
3,1,1,102.6,22,418,3,1,70175,720
2,1,1,69.51,6,,7,2,62581,435
2,1,1,61.34,6,975,0,1,58526,359
3,2,1,103.27,6,281,5,8,43769,452
3,2,3,232.27,19,382,10,1,31214,725
2,2,1,104.99,25,500,3,5,74293,780
3,2,2,113.32,6,929,2,2,48094,545
3,1,1,74.06,6,1281,3,2,67243,498
3,1,1,126.11,31,555,2,3,61851,780
2,1,1,74.27,17,344,11,1,82133,610
2,1,1,54.81,10,626,16,1,94873,520
3,2,2,159.85,14,382,6,1,32530,520
2,1,1,61.9,14,343,10,3,58158,360
2,1,1,108.76,19,,4,2,47812,520
2,1,1,107.11,6,314,4,2,28475,305
3,2,2,137.07,7,,1,1,44503,610
2,1,1,117.15,24,301,0,2,58045,680
3,2,2,129.88,8,,1,1,46104,598
3,2,1,120.43,22,,0,1,48161,580
2,2,2,113.08,14,482,5,1,64998,735
3,1,1,130.18,8,372,7,0,29959,390
3,1,1,110.88,6,,7,3,29311,325
3,2,1,114.72,23,397,5,0,58054,666
3,1,1,57.51,5,455,5,6,112154,645
2,1,1,99.91,6,,11,6,20619,206
2,2,1,93.97,6,,8,4,25327,238
1,1,1,39.4,12,312,29,1,139594,550
1,1,1,80.17,31,,8,1,47399,380
2,1,1,51.91,12,168,7,5,87652,455
2,1,1,64.3,14,240,22,1,76983,495
4,1,1,93.16,6,1110,7,5,115930,1080
3,2,2,158.04,9,,3,3,29739,470
5,2,2,171.39,6,1379,2,1,20421,350
3,2,2,143.87,15,,0,4,20157,290
3,2,2,115.87,24,451,6,6,49193,570
1,1,1,67.25,29,427,0,1,81784,550
1,0,1,51.09,26,487,22,3,85144,435
3,1,1,78.15,5,532,57,2,74216,580
2,1,1,80.9,5,692,2,2,122373,990
2,2,2,136.14,14,550,13,2,24093,328
4,3,3,163.98,6,1145,5,0,49274,808
2,1,1,54.91,6,702,22,1,53724,295
2,1,1,70.08,12,162,5,3,131279,920
2,1,1,118.36,14,760,22,1,71815,850
3,2,2,142.68,9,,0,4,30137,430
2,1,1,91.76,17,,1,1,31059,285
2,1,1,85.63,10,,10,1,35034,300
3,1,1,77.57,6,900,12,1,67036,520
3,2,2,185.86,30,522,3,0,129022,2398
2,1,1,74.27,17,344,7,2,80248,596
2,1,1,75.44,19,927,6,2,109358,825
2,1,1,83.04,22,337,21,1,98748,820
3,2,2,124.69,6,781,4,6,39297,490
3,2,2,132,5,750,1,1,71970,950
3,2,2,127.3,7,1223,10,2,66771,850
3,1,2,139.14,16,1054,2,1,113555,1580
3,2,2,115.3,5,795,0,1,39896,460
1,1,1,67.47,20,828,24,1,51134,345
2,1,1,83.68,13,1428,15,1,44216,370
2,1,1,57.2,16,387,2,1,90909,520
2,1,1,64.28,18,793,16,1,66895,430
3,1,1,69.06,6,864,3,6,22589,156
2,1,1,58.36,6,,3,1,39411,230
3,1,1,97,16,409,36,1,61856,600
3,1,1,105.7,6,1177,6,5,20435,216
2,1,1,66.06,18,479,7,1,69634,460
2,1,1,92.63,30,476,5,1,102559,950
2,1,1,71.13,7,335,11,1,61859,440
5,4,4,547.29,2,1463,2,2,54797,2999
3,1,1,78,16,193,7,2,78205,610
1,1,1,53.79,7,771,163,0,37182,200
3,1,1,78.24,6,648,40,0,67740,530
1,1,1,44.98,14,623,26,0,93375,420
2,1,1,57.2,6,426,6,10,61189,350
3,1,1,78.71,24,714,3,10,76229,600
3,2,1,109.55,18,497,0,10,92652,1015
3,1,1,70.2,6,637,5,14,103276,725
2,1,1,53.72,6,,5,7,44676,240
3,1,1,70.81,6,1426,5,11,41237,292
3,2,1,90.96,24,208,6,9,60466,550
1,1,1,42.12,17,485,5,13,83096,350
3,2,2,145.38,6,,0,11,26826,390
2,1,1,57.01,6,714,6,12,72794,415
2,1,1,40.65,5,1034,1,12,88561,360
2,1,1,67.76,6,671,3,11,39699,269
2,1,1,70.2,10,388,3,15,99715,700
1,1,1,41.38,6,484,8,9,76124,315
2,1,1,58.38,6,1015,3,10,43679,255
2,1,1,79.27,19,637,5,11,50460,400
2,1,1,74.48,18,,2,12,56391,420
3,1,1,77.9,6,483,4,16,98845,770
2,2,1,85.33,12,,1,13,27540,235
3,1,1,89.43,19,519,3,9,37459,335
2,1,1,64.25,6,285,7,11,68949,443
1,1,1,50.78,23,986,14,11,48838,248
2,1,1,86.84,6,,14,17,20152,175
2,1,1,74.3,6,,2,9,25572,190
3,2,2,116.41,9,602,1,12,44670,520
2,1,1,78.08,24,502,1,10,83248,650
2,2,1,98.86,28,631,0,13,55128,545
2,1,1,60.52,9,333,2,11,87574,530
2,1,1,80.7,6,,5,14,29740,240
3,1,1,88.89,17,,3,8,36000,320
3,1,1,101.01,6,,29,11,19800,200
3,1,2,117.14,14,536,7,8,49513,580
2,1,1,86.88,15,,8,16,22445,195
2,1,1,44.79,6,257,12,12,29024,130
1,1,1,52.96,6,,77,1,29267,155
3,1,1,83.9,6,337,115,1,78665,660
2,1,1,50.72,6,1100,48,1,84779,430
2,1,1,74,22,289,2,12,42568,315
3,2,2,125.76,6,,3,13,31807,400
3,2,2,116.92,17,868,1,9,36606,428
2,1,1,79.12,6,,1,9,22750,180
1,1,1,39.73,6,1210,1,12,41530,165
3,2,2,120.58,6,,1,14,25294,305
1,1,1,44.24,18,54,8,10,70072,310
2,1,2,90.21,9,868,0,10,35473,320
2,1,1,71.4,6,,3,10,31933,228
2,2,2,103.09,11,,2,8,22311,230
3,2,1,100.4,9,328,1,10,44024,442
3,2,1,91.47,8,995,1,7,43621,399
2,1,1,94.61,11,,1,13,23253,220
3,1,1,116.38,15,868,0,10,36089,420
2,1,1,86.18,15,,0,15,27849,240
2,1,1,74.9,6,598,1,10,24700,185
2,1,1,43.79,5,,11,10,20553,90
3,1,1,88.37,18,740,2,12,40625,359
2,1,1,60.38,6,,1,15,24015,145
2,1,1,89.07,15,,3,10,27506,245
2,1,1,90.11,6,,3,11,19199,173
1,1,1,57.43,17,868,2,9,41790,240
2,2,1,92.76,6,,0,11,24795,230
3,1,1,89.24,15,1084,0,13,41461,370
1,1,1,71.27,16,868,7,15,35779,255
3,1,2,130.24,6,529,1,9,31864,415
2,1,1,53.88,6,1210,3,10,36748,198
2,1,1,63.98,7,1373,4,11,35636,228
3,2,1,113.71,6,,0,12,20227,230
3,2,2,120.35,6,,2,16,19942,240
2,1,1,66.45,14,509,0,13,79458,528
2,1,1,90.23,17,868,4,11,33248,300
2,1,1,86,15,,1,12,26628,229
2,2,1,97.96,6,,7,11,21437,210
3,1,1,94.86,15,,12,16,26144,248
2,1,1,79.16,6,,1,16,22739,180
2,2,1,95.8,6,,0,8,20772,199
2,1,1,78.23,8,,5,11,28122,220
2,1,1,66.38,6,,2,12,21392,142
2,1,1,60.19,6,672,5,14,69779,420
2,2,2,117.82,6,,6,10,16296,192
3,2,2,121,5,,16,15,14050,170
3,2,1,115,15,1000,25,1,53913,620
2,1,1,41.6,5,446,62,4,98558,410
1,1,1,63.87,26,774,27,1,50102,320
1,1,2,35.6,20,530,30,1,120787,430
2,1,1,51.15,6,474,54,1,97752,500
3,1,1,69.54,5,620,21,1,97785,680
3,1,1,103.86,6,,12,1,36588,380
2,1,2,91.1,6,,3,0,39517,360
1,1,1,56.33,6,493,0,0,47044,265
1,1,1,64.85,9,,0,0,40864,265
2,1,1,45.59,5,436,0,0,131608,600
1,1,1,104.97,22,978,0,0,55254,580
1,1,1,53.41,18,356,1,0,101105,540
2,1,1,86.75,7,509,0,0,66859,580
2,1,1,63.66,6,,0,0,40842,260
2,1,1,77.56,6,1386,2,0,51573,400
2,1,1,84.41,6,,0,0,46914,396
3,2,2,152.06,6,822,0,0,34855,530
1,1,1,69.6,15,269,0,0,43103,300
3,1,1,89.98,18,,0,0,50011,450
2,1,1,73.69,6,552,0,0,53332,393
2,1,1,49.8,6,446,0,0,136546,680
2,1,1,59.92,6,150,8,1,25033,150
3,2,2,124,29,661,0,0,68952,855
2,1,1,91,15,1004,0,0,76813,699
3,2,2,148.16,5,750,0,0,66145,980
1,1,1,69.23,16,737,1,0,50989,353
2,1,1,57.03,6,752,2,0,62248,355
1,1,1,46.3,6,699,0,0,64795,300
3,1,1,87.74,18,286,1,0,91178,800
3,2,2,152.06,6,822,0,0,26305,400
2,1,1,77.87,6,,2,1,36599,285
2,1,1,58.79,6,,1,0,46947,276
1,1,1,50.69,6,689,3,0,95680,485
3,1,1,73.22,5,530,0,0,72385,530
3,2,2,121.2,15,438,0,0,59406,720
1,1,1,50.95,6,,0,0,42198,215
2,1,1,74,5,946,1,0,130000,962
3,2,2,155.88,7,,2,0,35027,546
3,2,1,114.41,6,821,0,0,83035,950
2,1,1,63.49,6,672,0,0,86628,550
2,1,1,59.25,6,,1,0,39662,235
2,1,1,61.53,6,1260,2,0,58508,360
3,1,1,56.52,6,725,3,0,67233,380
2,1,1,46.87,5,420,0,0,49712,233
3,2,2,126.13,30,447,0,0,54309,685
2,1,1,53.99,6,385,1,0,112984,610
1,1,1,53.3,16,259,1,0,56285,300
2,2,1,108.15,6,720,0,0,47619,515
2,1,1,95.84,26,1062,1,0,59683,572
3,2,2,141.99,6,,0,0,38735,550
2,1,1,85.77,17,,0,0,41973,360
2,2,1,89.9,22,696,0,0,75640,680
5,3,3,383.01,3,1499,0,0,65272,2500
2,1,1,87.03,20,164,0,0,45961,400
2,1,1,57.71,6,606,5,0,49905,288
2,1,1,79.66,17,725,0,0,125534,1000
3,2,2,122.67,13,395,0,0,89508,1098
1,1,1,53.53,27,1028,1,0,72856,390
2,1,1,105.73,14,872,0,0,38778,410
2,2,1,84.99,6,1419,0,0,48241,410
2,1,1,74.58,21,971,0,0,60338,450
3,1,1,81.88,24,519,0,0,42135,345
3,1,1,77.76,24,596,2,0,96451,750
3,2,2,125.27,6,191,1,0,43905,550
3,1,1,82.26,6,1028,0,0,46924,386
2,2,1,99.97,6,848,0,0,66020,660
3,1,1,84.29,6,,0,0,37964,320
2,1,1,83.9,6,933,1,0,54827,460
2,1,1,85.69,19,514,1,0,42012,360
3,1,1,97.36,6,336,0,0,26705,260
3,1,1,79.1,6,666,1,0,55373,438
1,1,1,49.65,26,,6,0,40081,199
2,1,1,98.39,6,848,0,0,40146,395
2,1,1,88.91,16,,0,0,40490,360
3,1,1,99.64,18,162,0,0,49679,495
2,2,2,96.9,6,1370,0,0,40248,390
2,2,1,109.57,11,402,0,0,85972,942
2,1,1,54.93,6,660,0,0,43692,240
4,1,2,142.23,21,1192,0,0,56247,800
3,2,2,186.39,14,280,0,0,112667,2100
3,1,1,90.1,16,416,0,0,105438,950
3,2,1,101.22,6,1426,0,0,52164,528
2,1,1,61.25,6,714,0,0,68571,420
2,1,1,73.42,13,1180,2,0,56524,415
1,1,1,64.87,7,651,5,0,56266,365
2,1,1,56.34,6,1362,0,0,49698,280
3,2,2,127.04,28,861,0,0,59037,750
2,1,1,96.91,6,1269,0,0,34568,335
1,1,1,44.38,6,1245,2,0,53853,239
2,1,1,58.82,6,444,0,0,45563,268
3,2,2,122.67,12,395,3,0,110051,1350
2,1,1,112.1,6,,1,0,56200,630
2,1,1,128.01,6,,0,0,28123,360
2,1,1,71.18,22,611,0,1,95532,680
2,1,1,66.39,12,751,0,3,56936,378
2,1,1,91.75,3,,6,1,17984,165
2,1,1,64.25,26,541,3,8,63813,410
2,1,2,82.69,9,986,0,3,54420,450
2,1,1,76.16,6,1077,0,4,76155,580
2,1,1,94.38,24,,1,1,38673,365
2,2,1,104.37,15,274,0,3,99645,1040
2,1,1,82.02,6,1015,1,6,39624,325
1,1,1,37.1,20,460,1,4,71429,265
2,1,1,97.44,12,843,0,2,47516,463
2,1,1,54.38,5,617,0,1,65281,355
1,1,1,61.63,16,180,5,3,55006,339
3,1,2,115.79,11,,1,6,34459,399
3,2,2,119.49,10,1062,2,2,48958,585
1,1,1,64.85,6,,2,3,44719,290
2,2,1,106.3,11,1004,2,7,65757,699
2,1,1,127.31,18,750,0,2,73443,935
2,1,1,98.71,26,760,0,6,76993,760
2,1,1,65.8,6,,2,5,38754,255
2,2,2,109.77,28,564,0,2,69236,760
3,1,2,142.27,12,434,1,3,39924,568
3,2,1,99.06,28,650,0,3,75207,745
1,1,1,48.34,22,,1,9,57096,276
3,2,2,121.77,18,,0,1,56664,690
2,1,1,91.05,6,,1,1,42834,390
3,1,1,96.04,30,555,3,1,68721,660
2,1,1,74.48,18,601,2,5,46992,350
2,1,1,59.31,6,512,1,1,60024,356
2,1,1,57.51,6,,6,5,42601,245
2,1,1,85.7,6,1162,1,5,48425,415
2,1,1,83.73,5,,1,0,41801,350
2,2,1,88.02,24,691,2,4,59077,520
2,2,1,82.47,6,,0,1,33952,280
3,1,2,136.23,24,549,1,2,43896,598
3,1,1,88.61,22,290,3,1,55863,495
5,2,2,294.78,16,382,0,0,42405,1250
2,1,1,74.54,6,,6,2,34881,260
1,1,1,55.02,7,348,4,2,70883,390
2,1,1,92.47,16,601,0,1,73537,680
2,2,2,119.18,9,1000,2,3,49505,590
3,2,2,133.5,11,401,2,2,71910,960
3,2,2,183.09,30,522,0,3,120159,2200
1,1,1,57.05,6,931,1,2,50833,290
2,1,1,84.62,16,1020,0,1,49043,415
2,1,1,88.46,6,281,1,3,47479,420
3,2,2,149.11,29,1028,0,1,72430,1080
2,1,1,85.5,6,,0,6,39766,340
1,1,1,46.4,16,961,4,1,77586,360
3,1,1,64.27,6,834,2,2,54458,350
2,1,1,82.62,15,894,2,0,69959,578
3,2,2,158.37,9,951,2,3,43569,690
2,1,1,63.47,25,298,1,7,70112,445
2,1,1,69.42,16,434,2,2,95794,665
2,1,1,82.25,16,511,0,1,53495,440
3,1,2,123.01,20,899,4,1,38940,479
1,1,1,43.9,6,872,3,1,47380,208
3,1,2,136.94,33,621,0,1,55499,760
3,1,1,93.43,6,423,2,2,103286,965
2,1,1,59,6,871,2,3,77966,460
3,2,1,95.95,6,711,3,2,66701,640
2,1,1,113.16,21,630,0,2,78208,885
2,1,1,63.6,6,,2,3,46384,295
2,1,1,69.22,16,114,0,2,67611,468
2,1,1,63.93,6,408,6,3,63351,405
1,1,1,55.22,13,188,4,2,88736,490
1,1,1,44.67,6,1182,9,2,70517,315
2,1,1,87.8,14,1113,0,4,64920,570
3,1,1,95.23,6,1273,1,2,53555,510
2,1,1,58.3,6,,351,1,69983,408
3,1,2,142.18,27,,0,1,42903,610
2,1,1,77.68,27,,0,1,44799,348
2,1,1,63.3,6,754,4,1,49763,315
3,1,1,92.27,6,,1,1,39016,360
2,1,1,57.7,6,483,1,1,99827,576
2,2,2,91.27,6,677,3,5,45469,415
2,1,1,56.59,6,714,5,1,69800,395
3,1,1,104.85,6,,1,2,32904,345
5,2,2,268.93,3,,1,2,37184,1000
4,2,3,188.53,6,441,0,1,52512,990
1,1,1,37.3,6,674,7,6,70777,264
3,1,1,78.12,6,827,15,3,36482,285
2,1,1,88.5,21,908,0,4,42712,378
2,2,1,110.76,24,1028,0,1,65457,725
4,2,2,159.85,12,1062,2,1,43165,690
2,1,1,87.7,31,451,1,2,59863,525
1,1,1,56.81,22,290,0,1,53688,305
3,1,1,78.69,5,730,4,6,64557,508
1,1,1,40.06,6,385,2,2,129805,520
3,1,1,84.54,6,1172,1,4,36078,305
2,1,1,57.04,7,808,3,4,64867,370
2,2,2,131.01,18,738,1,1,67934,890
2,2,2,102.04,6,1132,2,0,41650,425
1,1,1,60.26,6,1227,3,3,51444,310
3,1,1,86.23,6,966,2,3,72828,628
1,1,1,44.38,11,297,0,1,118297,525
2,1,1,65.53,6,,1,1,35861,235
2,1,1,95.27,6,677,1,2,45030,429
1,1,1,72.2,28,555,2,7,62327,450
2,1,1,75.07,10,951,2,2,49953,375
3,1,1,114.86,6,493,0,1,50496,580
3,1,1,92.43,28,300,1,3,49767,460
3,1,1,71.2,5,166,3,5,78652,560
2,1,1,62.89,6,736,6,4,33392,210
1,1,1,55.26,26,,0,3,44879,248
2,1,1,98.2,9,417,0,1,72301,710
3,2,2,141.68,11,,1,1,56112,795
2,1,1,60.35,6,426,7,1,53853,325
1,1,1,50.89,10,951,9,1,52663,268
3,1,1,90.5,5,740,0,7,95028,860
2,1,1,85.33,25,,0,1,43947,375
1,1,1,40.19,18,721,37,6,69420,279
3,2,2,142.52,12,471,8,4,66657,950
3,2,2,116.32,10,,2,1,76513,890
1,1,1,48.34,21,,0,3,62060,300
2,1,1,100.48,19,1394,0,2,60709,610
2,1,1,100.9,31,,4,1,64916,655
3,1,1,123.02,25,,1,1,42270,520
1,1,1,63.22,24,963,3,2,53780,340
2,1,1,91.09,23,659,1,7,77396,705
2,1,1,92.12,14,,4,6,29092,268
3,1,1,96.04,31,555,2,5,70596,678
3,1,1,97.78,24,549,6,6,42442,415
2,1,1,56.89,6,1,10,2,55370,315
5,2,2,121.76,10,,2,1,45007,548
3,2,3,172.27,4,,3,3,39473,680
4,2,0,212.01,17,408,0,1,117919,2500
3,2,2,125.54,8,1370,1,5,39828,500
1,1,1,41.69,6,693,11,1,62845,262
3,2,2,131.06,26,549,1,2,39676,520
3,1,1,87.03,21,,12,2,47110,410
3,1,1,69.87,6,489,4,1,64405,450
1,1,1,49.7,14,959,7,2,59356,295
3,2,2,155.41,13,333,7,6,83006,1290
2,1,1,85.83,14,,0,1,37283,320
2,2,2,113.76,9,1000,5,2,53622,610
3,1,1,68.44,5,506,4,3,62829,430
3,2,2,121.77,18,,0,2,55843,680
2,1,1,54.22,6,697,4,1,53486,290
2,1,2,118.03,24,252,1,5,54224,640
2,1,1,100.87,21,1072,0,1,54327,548
2,1,1,44.5,6,354,14,1,130337,580
3,1,1,73,6,373,30,4,106849,780
2,1,1,64.37,6,1060,12,6,55150,355
2,1,1,93.45,15,360,1,2,67416,630
2,1,1,58.66,6,,7,2,38868,228
2,1,1,89.48,8,1370,7,4,41350,370
2,1,1,105.35,19,603,4,1,42715,450
2,1,1,61.17,6,558,9,1,52313,320
2,1,1,58,16,564,4,4,84483,490
2,1,1,91.07,6,,1,2,39530,360
3,1,2,168.44,18,,0,3,38589,650
1,1,1,48.6,13,547,4,1,59671,290
2,1,2,45.93,16,,0,2,74026,340
2,1,1,77.95,20,,8,4,43361,338
3,1,1,128.46,35,431,2,1,38923,500
2,1,1,96.23,15,,2,7,35540,342
2,1,1,100.64,15,154,1,1,64587,650
3,1,1,133.3,4,,1,1,41260,550
3,1,1,85.67,22,290,4,3,52994,454
2,1,1,69.65,6,,6,0,45657,318
2,1,1,69,6,232,0,2,99275,685
3,2,2,153.22,15,,1,8,26759,410
2,1,1,54.04,5,617,2,1,73094,395
2,2,1,80.41,21,694,2,2,67156,540
2,1,1,51.76,6,679,6,1,57573,298
5,2,3,241.23,4,777,2,1,45558,1099
3,2,2,130.43,16,1116,3,6,75903,990
2,1,1,58.41,6,1260,5,3,52217,305
2,1,1,100.91,15,378,4,3,44594,450
3,1,1,77.51,18,959,10,1,58702,455
2,1,1,71.69,6,263,4,6,46729,335
1,1,1,64.07,6,1103,4,5,36835,236
2,2,2,132.3,22,550,0,2,61980,820
1,1,1,45.09,6,592,6,1,83832,378
1,1,1,56.52,6,1456,1,1,47771,270
4,2,2,89.54,6,177,2,5,55618,498
2,2,2,130.86,12,1119,0,5,104921,1373
2,1,1,83.13,10,951,1,2,48117,400
3,2,1,115.82,18,540,1,1,58712,680
2,1,1,53.4,6,1340,2,4,89888,480
1,1,1,61.81,6,820,5,1,53228,329
2,1,1,63.83,6,447,5,7,47000,300
1,1,1,47.3,6,233,3,2,76110,360
3,2,2,137.89,24,405,2,2,53521,738
3,1,2,124.51,4,,1,1,40157,500
1,1,1,45.46,6,864,11,2,58953,268
2,2,2,102.16,6,1465,3,4,87118,890
2,2,1,95.2,11,401,3,3,65126,620
2,1,1,61.8,7,,19,4,61165,378
3,1,1,74.9,6,490,3,3,122830,920
2,2,1,88.93,6,,2,3,22490,200
3,1,1,82.06,6,1182,2,1,72995,599
2,1,1,61.34,6,373,4,7,45647,280
5,2,4,254.95,29,348,0,1,53736,1370
1,1,1,50.89,10,951,5,1,52663,268
3,2,2,163.07,18,,2,1,64267,1048
1,1,1,45.1,6,468,2,1,133038,600
2,1,1,91.72,11,,1,1,34344,315
2,2,1,125.22,13,740,9,3,69797,874
3,1,1,78.6,6,620,3,5,139949,1100
3,1,2,115.57,29,451,4,3,51830,599
2,1,1,94.11,20,,2,3,40272,379
3,1,1,97.87,6,,7,3,19414,190
2,1,1,90.82,24,,1,4,38097,346
3,1,1,102.01,29,247,1,5,45094,460
3,2,2,153.55,3,,3,2,36470,560
3,2,2,130.09,17,625,2,6,65339,850
2,1,1,57.19,5,556,19,2,49834,285
3,1,1,97.84,27,555,3,3,67968,665
1,1,1,38.17,6,302,11,1,110034,420
2,1,1,80.65,21,639,1,3,49597,400
2,2,1,93.24,27,162,3,1,38074,355
2,1,1,49.92,6,263,3,2,62099,310
3,2,2,195.97,32,1409,0,3,27300,535
2,1,1,61.63,6,810,9,0,81129,500
2,1,1,94.92,6,,1,1,23177,220
2,1,1,85.83,14,,5,2,36118,310
3,1,1,88.94,10,951,6,2,46661,415
2,1,1,70.59,21,373,2,1,89956,635
2,2,1,86.74,29,,0,3,58796,510
3,1,2,137.95,27,693,1,1,71403,985
2,1,1,58.04,6,679,8,1,56857,330
3,1,2,125.06,11,374,4,1,71965,900
2,1,1,90.22,6,,7,1,29927,270
1,1,1,57.12,6,,5,1,45518,260
2,1,1,69.36,20,,3,8,58824,408
2,1,1,53.46,6,263,5,5,53311,285
2,1,1,74,18,912,6,1,70000,518
2,1,1,43.19,6,501,4,1,50475,218
3,2,2,147.23,18,179,0,1,91693,1350
2,1,1,88.64,11,,1,1,38357,340
3,2,2,158.5,25,813,4,1,41956,665
2,1,1,57,6,785,4,1,71754,409
3,2,2,121.01,11,304,2,7,68589,830
2,1,1,70.78,18,849,9,4,79118,560
2,1,1,63.68,18,368,2,4,72236,460
3,1,1,95.99,6,,6,3,30211,290
2,1,1,50.1,6,1178,9,2,49701,249
3,1,2,131.6,6,900,7,1,60638,798
1,1,1,49.5,6,689,14,6,78788,390
2,1,1,60.76,6,444,1,1,44437,270
3,1,1,71.7,6,825,17,1,85077,610
2,1,1,46.52,5,617,7,3,69862,325
2,1,1,85.47,18,975,0,2,54873,469
3,2,1,116.54,9,,0,3,30462,355
3,1,1,89.41,6,476,0,1,50218,449
2,1,1,53.98,5,1103,23,5,42423,229
2,2,2,123.43,13,327,4,2,35567,439
2,1,1,107.01,6,,3,1,43921,470
2,1,1,87.85,20,677,3,1,64656,568
2,1,1,91.77,31,555,1,5,66471,610
3,1,1,83.3,6,333,3,3,89796,748
1,1,1,44.94,6,282,24,5,44059,198
2,1,1,80.56,22,289,18,8,79320,639
2,1,1,55.13,6,1096,23,1,43533,240
2,2,2,162.76,27,982,3,1,61440,1000
2,1,1,61.82,22,417,10,5,71013,439
3,2,2,125.42,6,262,3,2,38271,480
2,1,1,57.66,6,1096,12,2,49428,285
1,1,1,61.38,24,108,1,2,68100,418
4,2,3,217.76,4,1189,2,1,37656,820
2,1,1,83.83,22,,3,1,51294,430
3,1,2,114.4,18,514,3,1,43706,500
2,1,1,67.27,16,797,1,3,72098,485
3,1,1,99.49,13,777,1,2,40708,405
2,1,1,64.95,21,417,12,2,83911,545
3,2,2,108.8,4,351,3,6,78125,850
3,1,1,53.75,6,758,9,3,57674,310
1,1,1,46.7,6,387,10,4,60385,282
2,1,1,55.65,18,616,20,3,75472,420
3,2,2,89.06,8,913,1,1,78599,700
3,2,2,148.8,17,439,2,3,49059,730
3,1,2,100.14,6,,2,1,40943,410
1,1,1,69.13,19,1394,1,2,60466,418
3,2,2,138.53,32,153,1,2,61936,858
3,1,1,62.34,6,727,10,1,52133,325
2,1,1,40.79,6,373,7,1,64477,263
3,2,2,123.97,16,625,1,7,63725,790
1,1,1,75.06,21,357,2,4,98588,740
2,1,1,85.96,6,,0,4,38972,335
3,1,1,109.38,6,507,6,2,30079,329
3,2,2,124.6,21,464,0,5,78652,980
2,1,1,85.64,6,1395,1,2,75666,648
2,1,1,97.58,24,1047,4,1,41607,406
2,1,1,76.8,18,345,2,3,123698,950
3,2,2,148.87,6,,4,1,29220,435
1,1,1,61.01,10,402,3,1,114735,700
1,1,1,49.2,16,483,7,5,96748,476
3,1,1,63.85,6,85,10,4,93344,596
2,1,1,84.98,18,426,10,1,48482,412
2,1,1,78.27,21,837,4,2,44078,345
2,1,1,83.15,6,666,3,1,59892,498
3,2,1,117.58,19,529,4,1,97806,1150
